"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","PathwayKey"
"GO:0098800","inner mitochondrial membrane protein complex",113,-0.497827103068313,-2.45014438590919,1e-10,1.98333333333333e-08,1.6e-08,1899,"tags=49%, list=26%, signal=36%","28080/66108/68117/66815/67273/66414/68198/66477/76614/66098/11949/67126/66349/66043/67680/12861/68202/66576/12859/72900/68316/68349/216001/67130/71679/84682/22273/11946/12865/215999/225887/68342/67264/230935/67067/66928/224904/66075/30059/66916/18673/17995/227197/30056/69029/68375/66218/12864/78330/66945/11958/11950/226646/75406/78506","GO CC","Proteomics","Negative","GO CC:GO:0098800"
"GO:0098798","mitochondrial protein-containing complex",243,-0.384808700521982,-2.16491389640313,1e-10,1.98333333333333e-08,1.6e-08,1899,"tags=42%, list=26%, signal=32%","28080/78038/66108/68117/66815/66493/67273/66414/68263/110842/19935/68198/69527/72039/66477/15108/15929/76614/338359/66098/11949/67126/66349/11740/65111/66043/67680/12861/68202/66576/641376/97212/64656/12859/218506/30055/72900/52443/68316/68349/216001/67130/67834/18041/64659/71679/67212/84682/68653/22273/56280/67036/11946/232536/68463/12865/215999/107734/225887/68342/68512/94067/67264/69956/230935/67067/66928/14297/67681/99045/224904/66075/30059/66916/57312/18673/56451/107733/53333/68537/17995/102060/11739/66121/64660/227197/30056/69029/68375/66218/66841/12864/78330/27397/66945/11958/11950/13382/226646/22333/75406/78506","GO CC","Proteomics","Negative","GO CC:GO:0098798"
"GO:0019866","organelle inner membrane",435,-0.321596114123798,-1.90475235462839,1e-10,1.98333333333333e-08,1.6e-08,1866,"tags=37%, list=26%, signal=29%","66108/57279/67092/68117/246221/66815/66493/380664/67273/55951/66414/68971/15204/14148/19935/13358/68198/69527/665563/72039/66477/15108/17448/19125/70556/22117/66487/76614/66098/11949/67126/52585/208194/66706/66349/11740/65111/244745/66043/76137/12896/67680/12861/68202/12390/66576/97212/64656/12799/13405/12859/77053/15356/59010/15159/230917/218506/30055/72900/52443/68316/12716/68349/216001/67130/74143/381038/64659/71679/20656/19044/67212/84682/56749/16510/71911/68653/18674/22273/214489/56280/67036/16832/233870/11370/11946/78830/232536/68463/12865/215999/107734/14719/68055/66725/225887/68342/68636/94067/217593/67264/22335/56454/214952/69956/69802/230935/67067/16438/11699/66928/74610/51800/433904/14270/56428/67681/109731/69089/99045/224904/66075/30059/68099/66916/57312/18673/56451/22334/107733/53333/68537/17995/102060/11739/66121/64660/227197/30056/56046/50799/66461/69029/11637/68375/66218/66841/12864/227683/78330/27397/66945/11958/11950/11306/72113/52064/226646/22333/75406/78506/67283","GO CC","Proteomics","Negative","GO CC:GO:0019866"
"GO:0005743","mitochondrial inner membrane",415,-0.321827412219067,-1.89695495403847,2.54468979050843e-10,3.78522606338129e-08,3.05362774861012e-08,1866,"tags=37%, list=26%, signal=29%","66108/57279/67092/68117/246221/66815/66493/67273/55951/66414/68971/15204/14148/19935/13358/68198/69527/665563/72039/66477/15108/17448/19125/70556/22117/66487/76614/66098/11949/67126/52585/208194/66706/66349/11740/65111/66043/76137/12896/67680/12861/68202/66576/97212/64656/12799/13405/12859/15356/59010/15159/218506/30055/72900/52443/68316/12716/68349/216001/67130/74143/381038/64659/71679/20656/19044/67212/84682/56749/71911/68653/18674/22273/214489/56280/67036/16832/233870/11370/11946/78830/232536/68463/12865/215999/107734/14719/68055/66725/225887/68342/68636/94067/217593/67264/22335/56454/214952/69956/69802/230935/67067/11699/66928/74610/51800/433904/14270/56428/67681/109731/69089/99045/224904/66075/30059/68099/66916/57312/18673/56451/22334/107733/53333/68537/17995/102060/11739/66121/64660/227197/30056/56046/50799/66461/69029/11637/68375/66218/66841/12864/227683/78330/27397/66945/11958/11950/11306/72113/52064/226646/22333/75406/78506/67283","GO CC","Proteomics","Negative","GO CC:GO:0005743"
"GO:0022626","cytosolic ribosome",101,0.519808395113714,2.34820422410421,1.15493563813806e-09,1.37437340938429e-07,1.10873821261254e-07,1947,"tags=57%, list=27%, signal=43%","54127/67097/19899/75617/26451/20055/19942/20090/20085/268449/68052/68193/20042/76846/19989/19934/114641/20084/75452/19981/19946/19943/20044/67671/27176/66480/100503670/19896/27207/67186/22121/20103/16785/27050/66475/27367/20115/67891/19988/57751/27103/16898/68436/20116/27370/76808/67941/67427/67115/65019/20102/19982/20826/20005/57808/14109/77987/19951","GO CC","Proteomics","Positive","GO CC:GO:0022626"
"GO:0022625","cytosolic large ribosomal subunit",48,0.634331735200451,2.44206249182279,4.20043142851826e-09,4.16542783328061e-07,3.36034514281461e-07,1947,"tags=65%, list=27%, signal=48%","19899/26451/19942/268449/68193/20042/19989/19934/114641/19981/19946/19943/67671/27176/66480/100503670/19896/67186/22121/27367/67891/19988/68436/76808/67115/65019/19982/20826/20005/57808/19951","GO CC","Proteomics","Positive","GO CC:GO:0022625"
"GO:1990204","oxidoreductase complex",88,-0.486457168616613,-2.31904410154928,3.43131214111412e-08,2.91661531994701e-06,2.35289975390683e-06,1866,"tags=48%, list=26%, signal=36%","66108/67273/66414/14555/68263/110842/18451/333433/68198/15929/234309/66349/67680/20133/12359/68202/66576/72900/68349/67130/67834/14979/22273/16832/225887/68342/66355/67264/18293/66928/66916/104174/17995/227197/68375/66218/66841/78330/66945/13382/226646/75406","GO CC","Proteomics","Negative","GO CC:GO:1990204"
"GO:0070469","respirasome",69,-0.515159955389754,-2.33629715793125,5.59975874808115e-08,4.16482056888536e-06,3.35985524884869e-06,1434,"tags=39%, list=20%, signal=32%","66349/67680/12861/68202/66576/12859/72900/68349/67130/84682/22273/214489/12865/225887/68342/67264/66928/66916/17995/227197/68375/66218/12864/78330/66945/226646/75406","GO CC","Proteomics","Negative","GO CC:GO:0070469"
"GO:0098803","respiratory chain complex",65,-0.524861441939336,-2.33944388305049,1.06112305637012e-07,6.200259370947e-06,5.00188991269674e-06,1434,"tags=40%, list=20%, signal=32%","66349/67680/12861/68202/66576/12859/72900/68349/67130/84682/22273/12865/225887/68342/67264/66928/66916/17995/227197/68375/66218/12864/78330/66945/226646/75406","GO CC","Proteomics","Negative","GO CC:GO:0098803"
"GO:0005746","mitochondrial respirasome",65,-0.524783074817221,-2.3390945804159,1.06112305637012e-07,6.200259370947e-06,5.00188991269674e-06,1434,"tags=40%, list=20%, signal=32%","66349/67680/12861/68202/66576/12859/72900/68349/67130/84682/22273/12865/225887/68342/67264/66928/66916/17995/227197/68375/66218/12864/78330/66945/226646/75406","GO CC","Proteomics","Negative","GO CC:GO:0005746"
"GO:0043209","myelin sheath",186,-0.369171811097806,-2.01011491261184,1.14626643832634e-07,6.200259370947e-06,5.00188991269674e-06,1899,"tags=45%, list=26%, signal=34%","28080/17475/18952/18417/15129/18039/67801/67273/235072/70747/380684/77767/14697/83964/17441/21367/17196/18823/17448/18762/18040/64383/76614/18795/13063/12741/11949/18000/118454/17433/11740/19684/23980/12861/12799/12859/17136/72900/15526/12716/53321/68349/338367/67834/13807/11931/71679/20656/17988/11898/18674/22273/16832/233870/11429/11946/78830/118446/14719/11757/71960/11465/227753/18648/20916/14086/18810/11657/18673/22334/109905/11739/12509/227197/18746/16897/11674/12540/66945/11950/67300/232975/13382/22333","GO CC","Proteomics","Negative","GO CC:GO:0043209"
"GO:0009060","aerobic respiration",140,-0.44355187728378,-2.27508728235485,2.83482749460849e-09,7.65299027399284e-06,7.13807824005221e-06,1611,"tags=44%, list=22%, signal=35%","28080/215951/66108/67273/66414/68263/68198/17448/76824/15929/70556/13063/11949/67126/66043/67680/12359/12861/68202/66576/64602/12859/72900/68349/67130/67834/71679/84682/22273/11429/11946/14467/12865/12122/225887/68342/11666/67264/20916/18293/14297/27369/56428/69089/69702/66916/104112/56451/68550/17995/102060/227197/68375/66218/78330/66945/11958/11950/13382/12974/226646/75406","GO BP","Proteomics","Negative","GO BP:GO:0009060"
"GO:0002181","cytoplasmic translation",127,0.482717908409622,2.2314434879423,3.7781231890915e-09,7.65299027399284e-06,7.13807824005221e-06,1602,"tags=47%, list=22%, signal=37%","54127/67097/19899/75617/26451/20055/26908/19942/218693/20090/20085/98221/268449/68052/68193/20042/76846/19989/19934/114641/20084/19981/19946/54632/19943/20044/56403/67671/27176/66480/100503670/19896/67579/27207/67186/22121/20103/66405/16785/11991/27050/66475/27367/20115/67891/19988/27103/16898/68436/20116/69674/27370/76808/217331/67427/67115/65019/666794/20102/231207","GO BP","Proteomics","Positive","GO BP:GO:0002181"
"GO:0042274","ribosomal small subunit biogenesis",51,0.622890747977309,2.45410914166421,6.55283204397793e-09,7.65299027399284e-06,7.13807824005221e-06,1196,"tags=55%, list=17%, signal=46%","54127/108707/75617/20055/20085/78651/68052/20042/76846/230082/269470/13871/105372/20044/21771/67671/27207/14113/20103/16785/66475/20115/67134/18148/98956/69499/20935/20116","GO BP","Proteomics","Positive","GO BP:GO:0042274"
"GO:0072521","purine-containing compound metabolic process",311,-0.327710779176466,-1.89139620923381,7.00129439165344e-09,7.65299027399284e-06,7.13807824005221e-06,1927,"tags=39%, list=27%, signal=30%","54683/212627/28080/78038/11717/66108/11512/67273/11941/55951/66414/269614/66681/208715/14555/68646/68263/14148/11566/333433/68198/216739/665563/17448/269378/15929/224794/74637/76952/14679/11949/67126/237823/15452/66043/67680/74205/15444/68202/56045/11565/226518/107029/17855/110208/15356/56690/56360/72900/11534/14381/53893/68349/108156/210044/67130/67834/74143/107476/11931/23917/224129/71679/67420/104111/66171/66902/71147/16832/11946/22139/78830/68055/66454/66437/66725/236900/225887/68342/11666/66355/12628/67264/56717/20916/69802/18293/66646/67054/27369/67880/18577/66916/104112/56451/17995/266690/227197/14104/50799/14198/74370/11674/11637/68375/66218/14081/14450/78330/12457/66945/101592/11958/11950/319801/18605/13382/12974/79059/226646/22333/75406","GO BP","Proteomics","Negative","GO BP:GO:0072521"
"GO:0006163","purine nucleotide metabolic process",296,-0.336368553260685,-1.91300338691295,8.75630220093469e-09,7.65299027399284e-06,7.13807824005221e-06,1927,"tags=40%, list=27%, signal=30%","54683/212627/28080/78038/11717/66108/11512/67273/11941/55951/66414/269614/208715/14555/68646/68263/14148/11566/333433/68198/216739/665563/17448/15929/74637/76952/14679/11949/67126/237823/15452/66043/67680/74205/15444/68202/56045/11565/226518/107029/17855/110208/15356/56690/56360/72900/11534/14381/53893/68349/108156/210044/67130/67834/74143/107476/11931/23917/224129/71679/67420/104111/66171/71147/16832/11946/78830/68055/66454/66437/66725/236900/225887/68342/11666/66355/12628/67264/56717/20916/69802/18293/66646/67054/27369/67880/18577/66916/104112/56451/17995/266690/227197/14104/50799/14198/74370/11674/11637/68375/66218/14081/14450/78330/12457/66945/101592/11958/11950/319801/18605/13382/12974/79059/226646/22333/75406","GO BP","Proteomics","Negative","GO BP:GO:0006163"
"GO:0006753","nucleoside phosphate metabolic process",334,-0.322250961659996,-1.86805683240505,1.16777517120533e-08,7.65299027399284e-06,7.13807824005221e-06,2046,"tags=42%, list=28%, signal=32%","23959/216188/67184/105446/109674/21915/13806/57813/246703/54683/212627/28080/78038/11717/66108/11512/67273/11941/55951/66414/269614/208715/14555/68646/68263/14148/66174/22245/11566/333433/68198/216739/665563/17448/15929/55936/331487/74637/76952/14679/11949/67126/57319/237823/72269/15452/66043/67680/74205/20133/15444/68202/56045/11565/215446/226518/107029/17855/12799/110208/15356/56690/56360/72900/11534/14381/53893/68349/108156/210044/67130/67834/74143/22169/107476/11931/23917/224129/71679/67420/104111/56749/12183/66171/71147/16832/11946/78830/68055/66454/66437/66725/236900/237336/225887/68342/11666/66355/12628/67264/12499/56717/20916/69802/18293/66646/67054/27369/67880/18577/66916/104112/56451/17995/266690/227197/14104/50799/14198/74370/11674/11637/68375/66218/14081/14450/78330/12457/66945/101592/11958/11950/319801/18605/13382/12974/79059/226646/22333/75406","GO BP","Proteomics","Negative","GO BP:GO:0006753"
"GO:0140236","translation at presynapse",45,0.643283194963205,2.46565727838025,1.42879235583894e-08,7.65299027399284e-06,7.13807824005221e-06,2004,"tags=73%, list=28%, signal=53%","54127/67097/26451/20055/19942/268449/68193/20042/19989/19934/19981/19943/20044/67671/27176/66480/100503670/19896/27207/67186/22121/20103/67891/19988/68436/27370/67115/65019/19982/20005/57808/19951/57294","GO BP","Proteomics","Positive","GO BP:GO:0140236"
"GO:0009117","nucleotide metabolic process",328,-0.321134230176961,-1.85762673556636,1.49854733256965e-08,7.65299027399284e-06,7.13807824005221e-06,2046,"tags=41%, list=28%, signal=31%","23959/216188/67184/105446/109674/21915/13806/57813/246703/54683/212627/28080/78038/11717/66108/11512/67273/11941/55951/66414/269614/208715/14555/68646/68263/14148/22245/11566/333433/68198/216739/665563/17448/15929/55936/331487/74637/76952/14679/11949/67126/237823/72269/15452/66043/67680/74205/20133/15444/68202/56045/11565/226518/107029/17855/12799/110208/15356/56690/56360/72900/11534/14381/53893/68349/108156/210044/67130/67834/74143/22169/107476/11931/23917/224129/71679/67420/104111/56749/66171/71147/16832/11946/78830/68055/66454/66437/66725/236900/237336/225887/68342/11666/66355/12628/67264/12499/56717/20916/69802/18293/66646/67054/27369/67880/18577/66916/104112/56451/17995/266690/227197/14104/50799/14198/74370/11674/11637/68375/66218/14081/14450/78330/12457/66945/101592/11958/11950/319801/18605/13382/12974/79059/226646/22333/75406","GO BP","Proteomics","Negative","GO BP:GO:0009117"
"GO:0055086","nucleobase-containing small molecule metabolic process",371,-0.310524563199961,-1.82784992992528,1.73684965827506e-08,7.65299027399284e-06,7.13807824005221e-06,1962,"tags=39%, list=27%, signal=30%","13806/57813/246703/54683/212627/28080/78038/11717/66108/331026/11512/67273/11941/55951/66414/269614/66681/208715/14555/68646/68263/14148/66174/22245/11566/218138/333433/68198/216739/665563/17448/269378/54128/15929/55936/331487/224794/22122/74637/76952/14679/11949/67126/57319/237823/72269/15452/66043/67680/74205/20133/15444/68202/56045/11565/215446/226518/107029/17855/12799/110208/15356/56690/56360/72900/54342/11534/14381/53893/68349/108156/210044/67130/67834/74143/22169/107476/11931/23917/224129/71679/67420/104111/56749/12183/66171/66902/71147/110119/16832/11946/22139/78830/68055/66454/66437/66725/236900/237336/225887/68342/11666/66355/12628/67264/12499/56717/20916/69802/18293/66646/67054/27369/67880/18577/66916/104112/56451/17995/266690/227197/14104/50799/14198/74370/11674/11637/68375/66218/14081/14450/78330/12457/66945/101592/11958/11950/319801/18605/13382/12974/79059/226646/22333/75406","GO BP","Proteomics","Negative","GO BP:GO:0055086"
"GO:0045333","cellular respiration",168,-0.395891444738343,-2.08811732968579,2.0550995232153e-08,7.65299027399284e-06,7.13807824005221e-06,1899,"tags=42%, list=26%, signal=32%","28080/215951/66108/67273/68002/66414/14555/68263/110842/68198/17448/76824/15929/70556/13063/11949/67126/66043/67680/12359/12861/68202/66576/64602/12859/72900/68349/52637/67130/67834/71679/20656/84682/170731/22273/11429/11946/78830/14467/12865/12122/225887/68342/11666/67264/20916/18293/14297/27369/56428/69089/18810/69702/66916/104112/56451/68550/17995/102060/227197/50799/68375/66218/78330/66945/11958/11950/13382/12974/226646/75406","GO BP","Proteomics","Negative","GO BP:GO:0045333"
"GO:0140241","translation at synapse",46,0.623087649392204,2.39957741902259,2.07164185174631e-08,7.65299027399284e-06,7.13807824005221e-06,2004,"tags=72%, list=28%, signal=52%","54127/67097/26451/20055/19942/268449/68193/20042/19989/19934/19981/19943/20044/67671/27176/66480/100503670/19896/27207/67186/22121/20103/67891/19988/68436/27370/67115/65019/19982/20005/57808/19951/57294","GO BP","Proteomics","Positive","GO BP:GO:0140241"
"GO:0140242","translation at postsynapse",46,0.623087649392204,2.39957741902259,2.07164185174631e-08,7.65299027399284e-06,7.13807824005221e-06,2004,"tags=72%, list=28%, signal=52%","54127/67097/26451/20055/19942/268449/68193/20042/19989/19934/19981/19943/20044/67671/27176/66480/100503670/19896/27207/67186/22121/20103/67891/19988/68436/27370/67115/65019/19982/20005/57808/19951/57294","GO BP","Proteomics","Positive","GO BP:GO:0140242"
"GO:0006091","generation of precursor metabolites and energy",302,-0.324820905902245,-1.85350987072052,4.04032683176397e-08,1.37775144963151e-05,1.28505293888007e-05,1899,"tags=38%, list=26%, signal=29%","28080/74185/215951/19045/66108/11652/67273/68002/54646/66414/208727/66681/14555/19047/68263/110842/14148/68198/17448/76824/15929/70556/74637/13063/11949/67126/66043/67680/12359/18655/12861/11532/68202/14783/66576/15275/64602/12859/110208/15356/72900/20533/14381/68349/52637/70207/67130/67834/13807/71679/20656/84682/170731/12183/66171/22273/110119/12856/11429/11946/78830/14467/12865/216963/12122/225887/68342/16548/11666/19046/67264/56717/18648/20916/18293/66646/19062/14297/27369/56428/105651/69089/18810/69702/66916/104112/56451/68550/17918/17995/102060/266690/227197/50799/18642/18746/74370/11674/68375/66218/18439/66841/56421/78330/18641/66945/67041/11958/11950/319801/18605/13382/12974/226646/75406","GO BP","Proteomics","Negative","GO BP:GO:0006091"
"GO:0007005","mitochondrion organization",388,-0.300476648678662,-1.77772561892103,5.12524941098025e-08,1.62287361706253e-05,1.51368268318274e-05,1434,"tags=30%, list=20%, signal=25%","66349/100504663/11740/65111/66043/29816/269514/20133/70478/17772/68202/12390/641376/66628/64540/12799/15356/30055/66980/16573/68316/53321/68349/70207/22428/67130/109108/74143/381038/20930/20656/56749/170731/66379/68653/68350/214489/12856/69104/18181/19053/114874/106025/14467/12865/215999/22042/67095/66437/12122/66725/100756/11757/225887/68342/71960/68512/320528/59026/12628/70435/67264/214952/230935/67067/24071/66928/15194/329015/74148/51800/14297/14629/56428/76826/69089/18810/224904/52838/66075/69702/30059/68099/66916/74244/18673/22334/53333/67006/11739/53357/68332/74142/227197/74919/30056/56046/12050/68018/54636/66797/68375/66218/18439/20544/14545/27397/319801/18605/108958/72113/226646/22333/110175/75406","GO BP","Proteomics","Negative","GO BP:GO:0007005"
"GO:0003735","structural constituent of ribosome",142,0.450326632254636,2.15122061532324,2.73833232867621e-08,2.25364750650052e-05,2.05807292913139e-05,1787,"tags=46%, list=25%, signal=36%","54127/67097/18120/19899/75617/26451/20055/19942/20090/20085/27398/268449/68052/68193/20042/76846/19989/19934/66973/114641/20084/66223/19981/19946/19943/20044/67671/27176/66480/100503670/19896/27207/67186/22121/20103/94064/16785/94063/27050/66475/27367/20115/67891/19988/66407/94062/16898/68436/20116/66448/67994/27370/76808/107732/67941/67427/67115/65019/67840/67707/20102/19982/118451/66845/20005/50529","GO MF","Proteomics","Positive","GO MF:GO:0003735"
"GO:0006119","oxidative phosphorylation",109,-0.443984738005439,-2.20244952550487,8.37194073698465e-08,2.4741875524702e-05,2.30771812034216e-05,1518,"tags=44%, list=21%, signal=35%","28080/215951/66108/67273/66414/68198/70556/13063/11949/67126/66043/67680/12861/68202/66576/12859/72900/68349/67130/71679/84682/22273/11946/14467/12865/12122/225887/68342/11666/67264/14297/27369/56428/69702/66916/68550/17995/102060/227197/68375/66218/78330/66945/11958/11950/13382/226646/75406","GO BP","Proteomics","Negative","GO BP:GO:0006119"
"GO:0016874","ligase activity",120,-0.425938985387386,-2.154180051601,6.27102320368709e-08,2.58052604831724e-05,2.35658450917504e-05,1899,"tags=47%, list=26%, signal=35%","28080/78038/67164/226539/270685/107508/11566/216739/72039/55936/68915/16396/66904/11949/67126/237823/66043/74205/94180/11565/72946/70120/56459/50995/14854/108156/244141/107476/70560/71679/234734/212679/11898/229487/22321/20226/11946/70223/69955/20916/26569/67054/14629/109093/74244/56451/76563/231380/230577/102436/381314/14081/14450/22201/11958/11950","GO MF","Proteomics","Negative","GO MF:GO:0016874"
"mmu05415","Diabetic cardiomyopathy",137,-0.412909741138315,-2.12147610873723,9.78273443391311e-08,3.07177861224872e-05,2.60529664397896e-05,1899,"tags=44%, list=26%, signal=33%","28080/19045/66108/11652/67273/55951/66414/11938/19047/68263/68198/74769/18762/18795/11949/67126/18751/11740/66043/12896/67680/12861/68202/66576/12859/72900/14381/68349/67130/71679/84682/22273/11946/12865/236900/225887/68342/19046/20191/67264/22335/18750/19697/56717/12323/66916/22334/17995/11739/26414/227197/68375/66218/12864/78330/66945/11950/226646/22333/75406","KEGG","Proteomics","Negative","KEGG:mmu05415"
"mmu05171","Coronavirus disease",134,0.435799934020115,2.04330235486286,3.75777587587402e-07,3.61676264316923e-05,3.06751910399536e-05,2010,"tags=51%, list=28%, signal=37%","54127/67097/19899/75617/26451/20055/19942/20090/20085/268449/68052/68193/20042/76846/19989/19934/114641/18706/20084/19981/19946/19943/20044/67671/27176/66480/100503670/19896/27207/67186/22121/26420/20103/16785/27050/66475/27367/20115/67891/19988/54131/18709/16898/68436/12262/20116/27370/26419/76808/67941/12260/67427/26413/67115/65019/20102/19982/20005/11491/26409/26417/11421/57808/14109/16150/19951/57294/70008","KEGG","Proteomics","Positive","KEGG:mmu05171"
"mmu01200","Carbon metabolism",82,-0.476092751431074,-2.23521717399635,4.50055313657355e-07,3.61676264316923e-05,3.06751910399536e-05,1379,"tags=45%, list=19%, signal=37%","17448/15929/66904/67680/13885/12359/18655/11532/15275/107029/110208/14381/11409/67834/13807/66171/100678/107272/11429/14719/18648/20916/18293/66646/104174/56451/18642/18746/227095/11674/109264/434437/56421/18641/66945/13382/12974","KEGG","Proteomics","Negative","KEGG:mmu01200"
"mmu04610","Complement and coagulation cascades",42,-0.585699220776686,-2.37120422383102,4.6073409467124e-07,3.61676264316923e-05,3.06751910399536e-05,842,"tags=40%, list=12%, signal=36%","20700/12259/12258/12628/18815/20701/16644/18816/20704/16621/20703/12509/11905/22370/110382/14061/13136","KEGG","Proteomics","Negative","KEGG:mmu04610"
"GO:0009165","nucleotide biosynthetic process",190,-0.363117445573654,-1.95104936662106,1.57879189921373e-07,4.37424030575905e-05,4.07993064481023e-05,2025,"tags=43%, list=28%, signal=32%","67184/105446/109674/21915/13806/212627/28080/11717/66108/11512/67273/55951/66414/269614/68646/68263/22245/11566/68198/216739/665563/55936/331487/11949/67126/237823/72269/15452/66043/67680/20133/15444/68202/11565/226518/56690/72900/11534/14381/68349/108156/210044/67130/22169/23917/224129/71679/104111/56749/11946/78830/68055/66454/236900/237336/225887/68342/66355/67264/69802/67054/27369/66916/104112/17995/227197/50799/11674/11637/68375/66218/14081/14450/78330/66945/11958/11950/13382/79059/226646/22333/75406","GO BP","Proteomics","Negative","GO BP:GO:0009165"
"mmu03010","Ribosome",158,0.405623653229769,1.92687137002359,7.33629227420685e-07,4.6071915482019e-05,3.90754093763018e-05,1787,"tags=44%, list=25%, signal=34%","54127/67097/18120/19899/75617/26451/20055/19942/20090/20085/27398/268449/68052/68193/20042/76846/19989/19934/66973/114641/20084/66223/19981/19946/19943/20044/67671/27176/66480/100503670/19896/27207/67186/22121/20103/94064/16785/94063/27050/66475/27367/66230/20115/67891/19988/66407/94062/16898/68436/20116/66448/67994/67270/27370/76808/107732/67941/67427/67115/65019/67840/67707/20102/19982/118451/66845/14694/20005/50529","KEGG","Proteomics","Positive","KEGG:mmu03010"
"mmu04141","Protein processing in endoplasmic reticulum",132,0.428579594317571,2.00047751780372,9.8055444855943e-07,5.13156828079435e-05,4.35228553483396e-05,1829,"tags=48%, list=25%, signal=36%","56812/20335/15481/22230/12317/23802/66212/12304/21402/15505/81489/14828/140740/74126/67437/19089/56438/56709/20334/22027/22393/12330/56085/19359/20338/26420/213539/66357/15516/223455/68292/216197/14827/71853/230904/26408/20014/12282/54609/66530/15519/81910/69038/67397/386649/26419/66967/16430/18786/67838/105245/13002/217379/15482/217365/77371/57377/15502/15511/320011/13200/66397/67075","KEGG","Proteomics","Positive","KEGG:mmu04141"
"GO:0015980","energy derivation by oxidation of organic compounds",220,-0.346606561665618,-1.88697543590802,2.27805369034775e-07,5.73179588533759e-05,5.34614654151425e-05,1899,"tags=39%, list=26%, signal=30%","28080/74185/215951/19045/66108/11652/67273/68002/54646/66414/66681/14555/19047/68263/110842/68198/17448/76824/15929/70556/13063/11949/67126/66043/67680/12359/12861/68202/14783/66576/64602/12859/72900/68349/52637/67130/67834/71679/20656/84682/170731/22273/11429/11946/78830/14467/12865/12122/225887/68342/16548/11666/19046/67264/56717/20916/18293/19062/14297/27369/56428/105651/69089/18810/69702/66916/104112/56451/68550/17995/102060/227197/50799/18642/68375/66218/78330/66945/11958/11950/319801/18605/13382/12974/226646/75406","GO BP","Proteomics","Negative","GO BP:GO:0015980"
"GO:0072522","purine-containing compound biosynthetic process",172,-0.380423320547438,-2.02129875632764,2.32737031211542e-07,5.73179588533759e-05,5.34614654151425e-05,2046,"tags=44%, list=28%, signal=32%","23959/67184/105446/109674/13806/212627/28080/11717/66108/11512/67273/55951/66414/269614/66681/68646/68263/11566/68198/216739/665563/11949/67126/237823/15452/66043/67680/15444/68202/11565/226518/56690/72900/11534/14381/68349/108156/210044/67130/23917/224129/71679/104111/66902/11946/78830/68055/66454/236900/225887/68342/66355/67264/69802/67054/27369/66916/104112/17995/227197/50799/11674/11637/68375/66218/14081/14450/78330/66945/11958/11950/13382/79059/226646/22333/75406","GO BP","Proteomics","Negative","GO BP:GO:0072522"
"GO:0006164","purine nucleotide biosynthetic process",168,-0.377276809247653,-1.98993500351912,2.67290418290869e-07,6.23630749622854e-05,5.81671336867886e-05,2025,"tags=43%, list=28%, signal=32%","67184/105446/109674/13806/212627/28080/11717/66108/11512/67273/55951/66414/269614/68646/68263/11566/68198/216739/665563/11949/67126/237823/15452/66043/67680/15444/68202/11565/226518/56690/72900/11534/14381/68349/108156/210044/67130/23917/224129/71679/104111/11946/78830/68055/66454/236900/225887/68342/66355/67264/69802/67054/27369/66916/104112/17995/227197/50799/11674/11637/68375/66218/14081/14450/78330/66945/11958/11950/13382/79059/226646/22333/75406","GO BP","Proteomics","Negative","GO BP:GO:0006164"
"mmu04714","Thermogenesis",161,-0.360988170162662,-1.9112115099761,1.45852477356255e-06,6.54252541283773e-05,5.54897395054625e-05,1926,"tags=40%, list=27%, signal=30%","19082/28080/66108/57279/11512/67273/69893/66414/68198/216739/277250/11909/14182/20663/11949/67126/66706/20111/66043/12896/67680/64930/74205/22084/12861/68202/66576/12859/72900/68349/210044/56456/67130/239985/224129/71679/104111/84682/66379/22273/12856/66993/11946/12865/225887/68342/11465/67264/56717/69802/69702/66916/17995/227197/74370/68375/66218/12864/14081/78330/66945/11958/11950/226646/75406","KEGG","Proteomics","Negative","KEGG:mmu04714"
"GO:0140534","endoplasmic reticulum protein-containing complex",85,0.488359782618538,2.14662971051364,1.48441596245987e-06,7.36022914719686e-05,5.93766384983948e-05,1300,"tags=44%, list=18%, signal=36%","56495/56348/20335/14084/73024/22230/12317/23802/66212/68032/12304/20818/20788/66087/14828/140740/74126/19089/18117/22027/20338/76577/19035/66357/68292/66286/14755/54208/20773/14827/71853/26408/20014/12282/230866/69038/224111","GO CC","Proteomics","Positive","GO CC:GO:0140534"
"GO:0022613","ribonucleoprotein complex biogenesis",267,0.362249830641832,1.85326035435895,3.57736139623672e-07,7.9292215347587e-05,7.39572398127255e-05,2095,"tags=44%, list=29%, signal=33%","54127/108707/75617/57815/67674/20055/26908/19942/67755/20085/78651/28126/268449/60321/20227/68052/68193/20174/20042/76846/269061/19989/230082/67439/269470/234384/70930/53975/13871/237730/20630/227522/66870/140546/105372/20044/20641/21771/67671/27176/100503670/19896/27207/99375/22121/14113/20103/237221/72584/226982/66405/16785/56351/56505/66475/20115/67134/110109/18148/19988/98956/20222/432508/67014/69499/68147/20935/68845/68083/15519/20116/76183/214498/16418/224619/66448/97112/20817/56195/55989/231386/107732/67941/68011/20595/67493/67115/18150/19655/217011/14105/108013/245474/118451/107071/20826/108143/50529/20901/69878/71989/68219/50783/28035/67959/57808/14109/103136/216156/20638/57294/57750/66164/81898/20643/19069/18572/217038","GO BP","Proteomics","Positive","GO BP:GO:0022613"
